Meter S/N:, ERR-100
Sensor, THERMO,SINGLE, Serial
Date, 11/13/2013 1:34:20 PM
Timestamp, Measurement, PulsePeriod(uSec) 
00.078057, -0.1453918, 27190
00.078204, -0.1506598, 27240
00.078351, -0.1526514, 27290
00.078498, -0.1557608, 27340
00.078645, -0.1533709, 27410
00.078792, -0.142308, 27440
00.078939, -0.143246, 27500
00.079086, -0.1465096, 27540
00.079233, -0.1474348, 27600
00.079380, -0.1439784, 27660
00.079527, -0.1454175, 27700
00.079674, -0.1531011, 27750
00.079821, -0.1511995, 27800
00.079968, -0.1474604, 27850
00.080115, -0.147923, 27910
00.080262, -0.1465996, 27950
00.080409, -0.1494392, 28010
00.080556, -0.1475375, 28050
00.080703, -0.1507755, 28110
00.080850, -0.1460728, 28160
00.080997, -0.1523302, 28210
00.081144, -0.1445566, 28260
00.081291, -0.1498889, 28310
00.081438, -0.1559022, 28360
00.081585, -0.1543089, 28410
00.081732, -0.150557, 28460
00.081879, -0.150904, 28520
00.082026, -0.1497733, 28570
00.082173, -0.1549899, 28620
00.082320, -0.1478845, 28670
00.082467, -0.1514693, 28720
00.082614, -0.1483856, 28770
00.082761, -0.1579452, 28820
00.082908, -0.1469208, 28870
00.083055, -0.1508397, 28950
00.083202, -0.1540262, 28990
00.083349, -0.1497476, 29030
00.083496, -0.1538977, 29090
00.083643, -0.1482057, 29140
00.083790, -0.1529598, 29190
00.083937, -0.1552212, 29230
00.084084, -0.1528441, 29290
00.084231, -0.1509682, 29340
00.084378, -0.1517006, 29400
00.084525, -0.1551826, 29440
00.084672, -0.1549257, 29490
00.084819, -0.1570457, 29540
00.084966, -0.1532682, 29600
00.085113, -0.152009, 29650
00.085260, -0.1482956, 29780
00.085407, -0.153795, 29810
00.085554, -0.1526771, 29840
00.085701, -0.1519704, 29870
00.085848, -0.1478331, 29930
00.085995, -0.1470364, 29960
00.086142, -0.149799, 30010
00.086289, -0.1542061, 30050
00.086436, -0.1492593, 30100
00.086583, -0.1507369, 30160
00.086730, -0.1499146, 30200
00.086877, -0.1420639, 30260
00.087024, -0.1473834, 30310
00.087171, -0.1494392, 30360
00.087318, -0.1472677, 30410
00.087465, -0.1506213, 30460
00.087612, -0.1471906, 30510
00.087759, -0.1480387, 30560
00.087906, -0.1489638, 30610
00.088053, -0.1516877, 30660
00.088200, -0.1514565, 30720
00.088347, -0.14818, 30770
00.088494, -0.152176, 30820
00.088641, -0.1542447, 30870
00.088788, -0.1534737, 30920
00.088935, -0.1493749, 30970
00.089082, -0.1512894, 31030
00.089229, -0.1456616, 31080
00.089376, -0.1558636, 31140
00.089523, -0.1522274, 31180
00.089670, -0.1493107, 31230
00.089817, -0.1471649, 31290
00.089964, -0.1461627, 31330
00.090111, -0.1453789, 31400
00.090258, -0.1482057, 31430
00.090405, -0.1516492, 31490
00.090552, -0.1469979, 31540
00.090699, -0.1462141, 31590
00.090846, -0.1527028, 31650
00.090993, -0.1469208, 31690
00.091140, -0.1482699, 31740
00.091287, -0.146908, 31800
00.091434, -0.1457258, 31840
00.091581, -0.146651, 31910
00.091728, -0.1484755, 31950
00.091875, -0.1454046, 32000
00.092022, -0.1527028, 32050
00.092169, -0.1463041, 32100
00.092316, -0.1493878, 32160
00.092463, -0.149452, 32200
00.092610, -0.1482699, 32260
00.092757, -0.1514822, 32300
00.092904, -0.1498889, 32350
00.093051, -0.1525229, 32410
00.093198, -0.153448, 32460
00.093345, -0.1543346, 32510
00.093492, -0.1521375, 32560
00.093639, -0.1512509, 32610
00.093786, -0.1553882, 32660
00.093933, -0.1484241, 32710
00.094080, -0.1479487, 32770
00.094227, -0.151585, 32820
00.094374, -0.1532296, 32870
00.094521, -0.151071, 32920
00.094668, -0.1526257, 32970
00.094815, -0.1481928, 33020
00.094962, -0.1492336, 33070
00.095109, -0.14588, 33140
00.095256, 23.61502, 33180
00.095403, 24.22899, 33220
00.095550, 24.22872, 33280
00.095697, 24.22723, 33330
00.095844, 24.22765, 33400
00.095991, 24.23012, 33430
00.096138, 24.22611, 33490
00.096285, 24.22459, 33530
00.096432, 24.22711, 33590
00.096579, 24.22436, 33650
00.096726, 24.22289, 33690
00.096873, 24.219, 33740
00.097020, 24.22496, 33800
00.097167, 24.22137, 33840
00.097314, 24.21818, 33940
00.097461, 24.21693, 33970
00.097608, 24.22526, 34010
00.097755, 24.2233, 34050
00.097902, 24.22064, 34100
00.098049, 24.22182, 34160
00.098196, 24.22593, 34200
00.098343, 24.22364, 34250
00.098490, 24.22393, 34300
00.098637, 24.21931, 34350
00.098784, 24.2155, 34420
00.098931, 24.21847, 34460
00.099078, 24.22308, 34510
00.099225, 24.21993, 34560
00.099372, 24.22375, 34610
00.099519, 24.22812, 34660
00.099666, 24.22774, 34710
00.099813, 24.22822, 34760
00.099960, 24.22199, 34810
00.100107, 24.22356, 34870
00.100254, 24.22629, 34920
00.100401, 24.21908, 34970
00.100548, 24.22312, 35020
00.100695, 24.22186, 35070
00.100842, 24.22684, 35120
00.100989, 1.974986, 35170
00.101136, -0.1612345, 35220
00.101283, -0.1600524, 35270
00.101430, -0.1629562, 35320
00.101577, -0.1580223, 35390
00.101724, -0.1600524, 35430
00.101871, -0.168083, 35480
00.102018, -0.1732611, 35530
00.102165, -0.1707684, 35590
00.102312, -0.1668494, 35650
00.102459, -0.1632004, 35690
00.102606, -0.1619797, 35730
00.102753, -0.1637143, 35790
00.102900, -0.161273, 35840
00.103047, -0.1656031, 35900
00.103194, -0.1643953, 35940
00.103341, -0.1648579, 36000
00.103488, -0.1617099, 36040
00.103635, -0.16816, 36100
00.103782, -0.1609775, 36160
00.103929, -0.1632389, 36200
00.104076, -0.1629819, 36250
00.104223, -0.1617227, 36300
00.104370, -0.1618512, 36350
00.104517, -0.161273, 36410
00.104664, -0.1574184, 36450
00.104811, -0.1614786, 36510
00.104958, -0.1584591, 36560
00.105105, -0.1529341, 36600
00.105252, -0.1522659, 36660
00.105399, -0.1589602, 36710
00.105546, -0.1543989, 36760
00.105693, -0.1525101, 36810
00.105840, -0.148347, 36860
00.105987, -0.1532039, 36910
00.106134, -0.1554011, 36960
00.106281, -0.1556324, 37020
00.106428, -0.1595641, 37070
00.106575, -0.1547843, 37120
00.106722, -0.1485398, 37170
00.106869, -0.1488995, 37220
00.107016, -0.1517905, 37270
00.107163, -0.1559921, 37320
00.107310, -0.1497733, 37370
00.107457, -0.1533453, 37420
00.107604, -0.1542704, 37480
00.107751, -0.1524972, 37520
00.107898, -0.1504414, 37580
00.108045, -0.1495163, 37640
00.108192, -0.1492465, 37690
00.108339, -0.1527928, 37730
00.108486, -0.1525872, 37790
00.108633, -0.1496833, 37840
00.108780, -0.1531397, 37900
00.108927, -0.1546944, 37940
00.109074, -0.1481414, 37990
00.109221, -0.1458672, 38040
00.109368, -0.1511224, 38100
00.109515, -0.1498246, 38150
00.109662, -0.1486939, 38200
00.109809, -0.1492593, 38240
00.109956, -0.147923, 38300
00.110103, -0.1454946, 38350
00.110250, -0.148604, 38410
00.110397, -0.1422053, 38450
00.110544, -0.1435929, 38510
00.110691, -0.145032, 38550
00.110838, -0.1483856, 38600
00.110985, -0.1487325, 38660
00.111132, -0.144518, 38700
00.111279, -0.1436443, 38760
00.111426, -0.1413701, 38810
00.111573, -0.1433873, 38860
00.111720, -0.1405606, 38910
00.111867, -0.1467923, 38960
00.112014, -0.1455074, 39010
00.112161, -0.1492079, 39060
00.112308, -0.1430019, 39120
00.112455, -0.1444667, 39160
00.112602, -0.1421025, 39220
00.112749, -0.1515721, 39270
00.112896, -0.1508654, 39320
00.113043, -0.1434901, 39370
00.113190, -0.1522916, 39420
00.113337, -0.1499917, 39470
00.113484, -0.1486554, 39530
00.113631, -0.1471521, 39570
00.113778, -0.1528184, 39640
00.113925, -0.1504414, 39680
00.114072, -0.1505956, 39730
00.114219, -0.1411131, 39860
00.114366, -0.1455074, 39910
00.114513, -0.1456873, 39950
00.114660, -0.1519961, 39980
00.114807, -0.1459186, 40020
00.114954, -0.146561, 40050
00.115101, -0.1507883, 40090
00.115248, -0.1510067, 40150
00.115395, -0.1404578, 40200
00.115542, -0.1462784, 40240
00.115689, -0.1465739, 40300
00.115836, -0.1476917, 40340
00.115983, -0.1488738, 40410
00.116130, -0.1475247, 40440
00.116277, -0.1441583, 40500
00.116424, -0.1414986, 40550
00.116571, -0.1423337, 40600
00.116718, -0.1482828, 40660
00.116865, -0.1435929, 40700
00.117012, -0.1473834, 40750
00.117159, -0.1459443, 40800
00.117306, -0.1518419, 40860
00.117453, -0.1478459, 40910
00.117600, -0.1533453, 40960
00.117747, -0.151238, 41010
00.117894, -0.1547329, 41060
00.118041, -0.1529726, 41110
00.118188, -0.1511738, 41160
00.118335, -0.146137, 41210
00.118482, -0.151328, 41270
00.118629, -0.1529598, 41320
00.118776, -0.1488481, 41370
00.118923, -0.1475504, 41420
00.119070, -0.1523302, 41470
00.119217, -0.1515978, 41520
00.119364, -0.1571742, 41570
00.119511, -0.1624037, 41620
00.119658, -0.1535123, 41670
00.119805, -0.1503001, 41730
00.119952, -0.1548743, 41780
00.120099, -0.1488995, 41830
00.120246, -0.1515592, 41900
00.120393, -0.1509682, 41930
00.120540, -0.1558508, 41980
00.120687, -0.1489381, 42030
00.120834, -0.1528827, 42090
00.120981, -0.1536151, 42150
00.121128, -0.1500559, 42190
00.121275, -0.15269, 42240
00.121422, -0.1529855, 42300
00.121569, -0.1555553, 42340
00.121716, -0.1555681, 42410
00.121863, -0.1541933, 42440
00.122010, -0.1523045, 42500
00.122157, -0.1567502, 42540
00.122304, -0.1510196, 42600
00.122451, -0.1529084, 42660
00.122598, -0.1456359, 42700
00.122745, -0.1454689, 42750
00.122892, -0.1488224, 42800
00.123039, -0.1558251, 42850
00.123186, -0.1552983, 42910
00.123333, -0.1527542, 42950
00.123480, -0.1585491, 43010
00.123627, -0.1531525, 43060
00.123774, -0.1534866, 43110
00.123921, 15.9344, 43160
00.124068, 24.21836, 43210
00.124215, 24.22091, 43270
00.124362, 24.22334, 43310
00.124509, 24.22289, 43370
00.124656, 24.22877, 43410
00.124803, 24.22593, 43470
00.124950, 24.22913, 43520
00.125097, 24.22863, 43570
00.125244, 24.22559, 43620
00.125391, 24.22597, 43670
00.125538, 24.22817, 43720
00.125685, 24.22355, 43780
00.125832, 24.22468, 43820
00.125979, 24.22295, 43890
00.126126, 24.22364, 43930
00.126273, 24.22713, 43980
00.126420, 24.22449, 44030
00.126567, 24.22465, 44090
00.126714, 24.22714, 44150
00.126861, 24.22361, 44190
00.127008, 24.2224, 44230
00.127155, 24.22084, 44290
00.127302, 24.22634, 44340
00.127449, 24.21825, 44410
