Meter S/N:,
Sensor,
Date, 12/11/2015 4:20:37 PM
Units, W
Timestamp, Measurement, Sequence, Flags, FlagsInterpreted, Period
0.6968320, 10.8726673126221, 0, 32, UnderRange, 0, 83268e3e 2000
0.6968832, 11.5394296646118, 0, 32, UnderRange, 0, 83268e3e 2000
0.6969344, 12.0801248550415, 0, 32, UnderRange, 0, 83268e3e 2000
0.6969856, 12.4785900115967, 0, 32, UnderRange, 0, 83268e3e 2000
0.6970368, 12.7286596298218, 0, 32, UnderRange, 0, 83268e3e 2000
0.6970880, 12.818244934082, 0, 32, UnderRange, 0, 83268e3e 2000
0.6971392, 12.7374353408813, 0, 32, UnderRange, 0, 83268e3e 2000
0.6971904, 12.4908761978149, 0, 32, UnderRange, 0, 83268e3e 2000
0.6972416, 12.1044187545776, 0, 32, UnderRange, 0, 83268e3e 2000
0.6972928, 11.575665473938, 0, 32, UnderRange, 0, 83268e3e 2000
0.6973440, 10.9130334854126, 0, 32, UnderRange, 0, 83268e3e 2000
0.6973952, 10.1130809783936, 0, 32, UnderRange, 0, 83268e3e 2000
0.6974464, 9.25738430023193, 0, 32, UnderRange, 0, 83268e3e 2000
0.6974976, 8.32748222351074, 0, 32, UnderRange, 0, 83268e3e 2000
0.6975488, 7.32847785949707, 0, 32, UnderRange, 0, 83268e3e 2000
0.6976000, 6.31647062301636, 0, 32, UnderRange, 0, 83268e3e 2000
0.6976512, 5.32396793365479, 0, 32, UnderRange, 0, 83268e3e 2000
0.6977024, 4.34292554855347, 0, 32, UnderRange, 0, 83268e3e 2000
0.6977536, 3.42636609077454, 0, 32, UnderRange, 0, 83268e3e 2000
0.6978048, 2.57854413986206, 0, 32, UnderRange, 0, 83268e3e 2000
0.6978560, 1.8455456495285, 0, 32, UnderRange, 0, 83268e3e 2000
0.6979072, 1.25893437862396, 0, 32, UnderRange, 0, 83268e3e 2000
0.6979584, 0.763523697853088, 0, 32, UnderRange, 0, 83268e3e 2000
0.6980096, 0.429119467735291, 0, 32, UnderRange, 0, 83268e3e 2000
0.6980608, 0.289839744567871, 0, 32, UnderRange, 0, 83268e3e 2000
0.6981120, 0.263396233320236, 0, 32, UnderRange, 0, 83268e3e 2000
0.6981632, 0.36942446231842, 0, 32, UnderRange, 0, 83268e3e 2000
0.6982144, 0.710962355136871, 0, 32, UnderRange, 0, 83268e3e 2000
0.6982656, 1.19402754306793, 0, 32, UnderRange, 0, 83268e3e 2000
0.6983168, 1.76437783241272, 0, 32, UnderRange, 0, 83268e3e 2000
0.6983680, 2.48102426528931, 0, 32, UnderRange, 0, 83268e3e 2000
0.6984192, 3.32379078865051, 0, 32, UnderRange, 0, 83268e3e 2000
0.6984704, 4.23490381240845, 0, 32, UnderRange, 0, 83268e3e 2000
0.6985216, 5.21035003662109, 0, 32, UnderRange, 0, 83268e3e 2000
0.6985728, 6.15595245361328, 0, 32, UnderRange, 0, 83268e3e 2000
0.6986240, 7.07680511474609, 0, 32, UnderRange, 0, 83268e3e 2000
0.6986752, 8.07391357421875, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
0.6987264, 9.03844738006592, 0, 32, UnderRange, 0, 83268e3e 2000
0.6987776, 9.90854358673096, 0, 32, UnderRange, 0, 83268e3e 2000
0.6988288, 10.7269763946533, 0, 32, UnderRange, 0, 83268e3e 2000
0.6988800, 11.426646232605, 0, 32, UnderRange, 0, 83268e3e 2000
0.6989312, 11.9853544235229, 0, 32, UnderRange, 0, 83268e3e 2000
0.6989824, 12.4231615066528, 0, 32, UnderRange, 0, 83268e3e 2000
0.6990336, 12.6912775039673, 0, 32, UnderRange, 0, 83268e3e 2000
0.6990848, 12.8189935684204, 0, 32, UnderRange, 0, 83268e3e 2000
0.6991360, 12.7766799926758, 0, 32, UnderRange, 0, 83268e3e 2000
0.6991872, 12.5479202270508, 0, 32, UnderRange, 0, 83268e3e 2000
0.6992384, 12.2032423019409, 0, 32, UnderRange, 0, 83268e3e 2000
0.6992896, 11.6986379623413, 0, 32, UnderRange, 0, 83268e3e 2000
0.6993408, 11.0581569671631, 0, 32, UnderRange, 0, 83268e3e 2000
0.6993920, 10.2785310745239, 0, 32, UnderRange, 0, 83268e3e 2000
0.6994432, 9.43790912628174, 0, 32, UnderRange, 0, 83268e3e 2000
0.6994944, 8.51815032958984, 0, 32, UnderRange, 0, 83268e3e 2000
0.6995456, 7.53254699707031, 0, 32, UnderRange, 0, 83268e3e 2000
0.6995968, 6.52431201934814, 0, 32, UnderRange, 0, 83268e3e 2000
0.6996480, 5.5126953125, 0, 32, UnderRange, 0, 83268e3e 2000
0.6996992, 4.54277324676514, 0, 32, UnderRange, 0, 83268e3e 2000
0.6997504, 3.60919070243835, 0, 32, UnderRange, 0, 83268e3e 2000
0.6998016, 2.73720550537109, 0, 32, UnderRange, 0, 83268e3e 2000
0.6998528, 1.98798501491547, 0, 32, UnderRange, 0, 83268e3e 2000
0.6999040, 1.37158167362213, 0, 32, UnderRange, 0, 83268e3e 2000
0.6999552, 0.858092367649078, 0, 32, UnderRange, 0, 83268e3e 2000
0.7000064, 0.478638410568237, 0, 32, UnderRange, 0, 83268e3e 2000
0.7000576, 0.312954246997833, 0, 32, UnderRange, 0, 83268e3e 2000
0.7001088, 0.266106367111206, 0, 32, UnderRange, 0, 83268e3e 2000
0.7001600, 0.326700448989868, 0, 32, UnderRange, 0, 83268e3e 2000
0.7002112, 0.639801263809204, 0, 32, UnderRange, 0, 83268e3e 2000
0.7002624, 1.08760845661163, 0, 32, UnderRange, 0, 83268e3e 2000
0.7003136, 1.64627778530121, 0, 32, UnderRange, 0, 83268e3e 2000
0.7003648, 2.32930779457092, 0, 32, UnderRange, 0, 83268e3e 2000
0.7004160, 3.14397597312927, 0, 32, UnderRange, 0, 83268e3e 2000
0.7004672, 4.05045032501221, 0, 32, UnderRange, 0, 83268e3e 2000
0.7005184, 5.01877641677856, 0, 32, UnderRange, 0, 83268e3e 2000
0.7005696, 5.98717403411865, 0, 32, UnderRange, 0, 83268e3e 2000
0.7006208, 6.87365484237671, 0, 32, UnderRange, 0, 83268e3e 2000
0.7006720, 7.87072324752808, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
0.7007232, 8.84792900085449, 0, 32, UnderRange, 0, 83268e3e 2000
0.7007744, 9.73542594909668, 0, 32, UnderRange, 0, 83268e3e 2000
0.7008256, 10.5703163146973, 0, 32, UnderRange, 0, 83268e3e 2000
0.7008768, 11.291711807251, 0, 32, UnderRange, 0, 83268e3e 2000
0.7009280, 11.8856134414673, 0, 32, UnderRange, 0, 83268e3e 2000
0.7009792, 12.3407821655273, 0, 32, UnderRange, 0, 83268e3e 2000
0.7010304, 12.6493816375732, 0, 32, UnderRange, 0, 83268e3e 2000
0.7010816, 12.8097362518311, 0, 32, UnderRange, 0, 83268e3e 2000
0.7011328, 12.8019380569458, 0, 32, UnderRange, 0, 83268e3e 2000
0.7011840, 12.6088390350342, 0, 32, UnderRange, 0, 83268e3e 2000
0.7012352, 12.280650138855, 0, 32, UnderRange, 0, 83268e3e 2000
0.7012864, 11.8028030395508, 0, 32, UnderRange, 0, 83268e3e 2000
0.7013376, 11.1961336135864, 0, 32, UnderRange, 0, 83268e3e 2000
0.7013888, 10.4466905593872, 0, 32, UnderRange, 0, 83268e3e 2000
0.7014400, 9.61068725585938, 0, 32, UnderRange, 0, 83268e3e 2000
0.7014912, 8.70613384246826, 0, 32, UnderRange, 0, 83268e3e 2000
0.7015424, 7.72774362564087, 0, 32, UnderRange, 0, 83268e3e 2000
0.7015936, 6.72726058959961, 0, 32, UnderRange, 0, 83268e3e 2000
0.7016448, 5.71325969696045, 0, 32, UnderRange, 0, 83268e3e 2000
0.7016960, 4.73675107955933, 0, 32, UnderRange, 0, 83268e3e 2000
0.7017472, 3.79433441162109, 0, 32, UnderRange, 0, 83268e3e 2000
0.7017984, 2.90210795402527, 0, 32, UnderRange, 0, 83268e3e 2000
0.7018496, 2.12791609764099, 0, 32, UnderRange, 0, 83268e3e 2000
0.7019008, 1.48168158531189, 0, 32, UnderRange, 0, 83268e3e 2000
0.7019520, 0.951143145561218, 0, 32, UnderRange, 0, 83268e3e 2000
0.7020032, 0.549095869064331, 0, 32, UnderRange, 0, 83268e3e 2000
0.7020544, 0.332557260990143, 0, 32, UnderRange, 0, 83268e3e 2000
0.7021056, 0.2698914706707, 0, 32, UnderRange, 0, 83268e3e 2000
0.7021568, 0.294009238481522, 0, 32, UnderRange, 0, 83268e3e 2000
0.7022080, 0.56716787815094, 0, 32, UnderRange, 0, 83268e3e 2000
0.7022592, 0.98922210931778, 0, 32, UnderRange, 0, 83268e3e 2000
0.7023104, 1.52995610237122, 0, 32, UnderRange, 0, 83268e3e 2000
0.7023616, 2.18998908996582, 0, 32, UnderRange, 0, 83268e3e 2000
0.7024128, 2.96902775764465, 0, 32, UnderRange, 0, 83268e3e 2000
0.7024640, 3.87105274200439, 0, 32, UnderRange, 0, 83268e3e 2000
0.7025152, 4.82176923751831, 0, 32, UnderRange, 0, 83268e3e 2000
0.7025664, 5.80257081985474, 0, 32, UnderRange, 0, 83268e3e 2000
0.7026176, 6.69043207168579, 0, 32, UnderRange, 0, 83268e3e 2000
0.7026688, 7.67679786682129, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
0.7027200, 8.65922164916992, 0, 32, UnderRange, 0, 83268e3e 2000
0.7027712, 9.56676483154297, 0, 32, UnderRange, 0, 83268e3e 2000
0.7028224, 10.405837059021, 0, 32, UnderRange, 0, 83268e3e 2000
0.7028736, 11.1607513427734, 0, 32, UnderRange, 0, 83268e3e 2000
0.7029248, 11.7801837921143, 0, 32, UnderRange, 0, 83268e3e 2000
0.7029760, 12.263783454895, 0, 32, UnderRange, 0, 83268e3e 2000
0.7030272, 12.5919399261475, 0, 32, UnderRange, 0, 83268e3e 2000
0.7030784, 12.7965116500854, 0, 32, UnderRange, 0, 83268e3e 2000
0.7031296, 12.8144207000732, 0, 32, UnderRange, 0, 83268e3e 2000
0.7031808, 12.6572904586792, 0, 32, UnderRange, 0, 83268e3e 2000
0.7032320, 12.3585214614868, 0, 32, UnderRange, 0, 83268e3e 2000
0.7032832, 11.9141607284546, 0, 32, UnderRange, 0, 83268e3e 2000
0.7033344, 11.3297643661499, 0, 32, UnderRange, 0, 83268e3e 2000
0.7033856, 10.6083097457886, 0, 32, UnderRange, 0, 83268e3e 2000
0.7034368, 9.78203868865967, 0, 32, UnderRange, 0, 83268e3e 2000
0.7034880, 8.90084266662598, 0, 32, UnderRange, 0, 83268e3e 2000
0.7035392, 7.93020343780518, 0, 32, UnderRange, 0, 83268e3e 2000
0.7035904, 6.93080186843872, 0, 32, UnderRange, 0, 83268e3e 2000
0.7036416, 5.91531562805176, 0, 32, UnderRange, 0, 83268e3e 2000
0.7036928, 4.93364143371582, 0, 32, UnderRange, 0, 83268e3e 2000
0.7037440, 3.97162127494812, 0, 32, UnderRange, 0, 83268e3e 2000
0.7037952, 3.07120561599731, 0, 32, UnderRange, 0, 83268e3e 2000
0.7038464, 2.27115058898926, 0, 32, UnderRange, 0, 83268e3e 2000
0.7038976, 1.59954714775085, 0, 32, UnderRange, 0, 83268e3e 2000
0.7039488, 1.04736006259918, 0, 32, UnderRange, 0, 83268e3e 2000
0.7040000, 0.609970033168793, 0, 32, UnderRange, 0, 83268e3e 2000
0.7040512, 0.354433923959732, 0, 32, UnderRange, 0, 83268e3e 2000
0.7041024, 0.273285686969757, 0, 32, UnderRange, 0, 83268e3e 2000
0.7041536, 0.276008874177933, 0, 32, UnderRange, 0, 83268e3e 2000
0.7042048, 0.488853573799133, 0, 32, UnderRange, 0, 83268e3e 2000
0.7042560, 0.893343925476074, 0, 32, UnderRange, 0, 83268e3e 2000
0.7043072, 1.41816890239716, 0, 32, UnderRange, 0, 83268e3e 2000
0.7043584, 2.04458570480347, 0, 32, UnderRange, 0, 83268e3e 2000
0.7044096, 2.79928493499756, 0, 32, UnderRange, 0, 83268e3e 2000
0.7044608, 3.68566131591797, 0, 32, UnderRange, 0, 83268e3e 2000
0.7045120, 4.63122463226318, 0, 32, UnderRange, 0, 83268e3e 2000
0.7045632, 5.60074234008789, 0, 32, UnderRange, 0, 83268e3e 2000
0.7046144, 6.51708030700684, 0, 32, UnderRange, 0, 83268e3e 2000
0.7046656, 7.47403812408447, 0, 32, UnderRange, 0, 83268e3e 2000
0.7047168, 8.46932888031006, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
0.7047680, 9.39072227478027, 0, 32, UnderRange, 0, 83268e3e 2000
0.7048192, 10.2417688369751, 0, 32, UnderRange, 0, 83268e3e 2000
0.7048704, 11.0260448455811, 0, 32, UnderRange, 0, 83268e3e 2000
0.7049216, 11.6681365966797, 0, 32, UnderRange, 0, 83268e3e 2000
0.7049728, 12.1832275390625, 0, 32, UnderRange, 0, 83268e3e 2000
0.7050240, 12.5379066467285, 0, 32, UnderRange, 0, 83268e3e 2000
0.7050752, 12.7656373977661, 0, 32, UnderRange, 0, 83268e3e 2000
0.7051264, 12.8180551528931, 0, 32, UnderRange, 0, 83268e3e 2000
0.7051776, 12.696907043457, 0, 32, UnderRange, 0, 83268e3e 2000
0.7052288, 12.4319171905518, 0, 32, UnderRange, 0, 83268e3e 2000
0.7052800, 12.0108795166016, 0, 32, UnderRange, 0, 83268e3e 2000
0.7053312, 11.4584970474243, 0, 32, UnderRange, 0, 83268e3e 2000
0.7053824, 10.7643785476685, 0, 32, UnderRange, 0, 83268e3e 2000
0.7054336, 9.94880485534668, 0, 32, UnderRange, 0, 83268e3e 2000
0.7054848, 9.082839012146, 0, 32, UnderRange, 0, 83268e3e 2000
0.7055360, 8.12935447692871, 0, 32, UnderRange, 0, 83268e3e 2000
0.7055872, 7.12932777404785, 0, 32, UnderRange, 0, 83268e3e 2000
0.7056384, 6.11139106750488, 0, 32, UnderRange, 0, 83268e3e 2000
0.7056896, 5.1272087097168, 0, 32, UnderRange, 0, 83268e3e 2000
0.7057408, 4.15672636032104, 0, 32, UnderRange, 0, 83268e3e 2000
0.7057920, 3.25192594528198, 0, 32, UnderRange, 0, 83268e3e 2000
0.7058432, 2.42575931549072, 0, 32, UnderRange, 0, 83268e3e 2000
0.7058944, 1.7173216342926, 0, 32, UnderRange, 0, 83268e3e 2000
0.7059456, 1.14710795879364, 0, 32, UnderRange, 0, 83268e3e 2000
0.7059968, 0.68438196182251, 0, 32, UnderRange, 0, 83268e3e 2000
0.7060480, 0.389516055583954, 0, 32, UnderRange, 0, 83268e3e 2000
0.7060992, 0.279689699411392, 0, 32, UnderRange, 0, 83268e3e 2000
0.7061504, 0.264549374580383, 0, 32, UnderRange, 0, 83268e3e 2000
0.7062016, 0.422487407922745, 0, 32, UnderRange, 0, 83268e3e 2000
0.7062528, 0.801869690418243, 0, 32, UnderRange, 0, 83268e3e 2000
0.7063040, 1.3064272403717, 0, 32, UnderRange, 0, 83268e3e 2000
0.7063552, 1.9000483751297, 0, 32, UnderRange, 0, 83268e3e 2000
0.7064064, 2.64003086090088, 0, 32, UnderRange, 0, 83268e3e 2000
0.7064576, 3.49982690811157, 0, 32, UnderRange, 0, 83268e3e 2000
0.7065088, 4.42696619033813, 0, 32, UnderRange, 0, 83268e3e 2000
0.7065600, 5.40518188476563, 0, 32, UnderRange, 0, 83268e3e 2000
0.7066112, 6.33168935775757, 0, 32, UnderRange, 0, 83268e3e 2000
0.7066624, 7.2740797996521, 0, 32, UnderRange, 0, 83268e3e 2000
0.7067136, 8.27276992797852, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
0.7067648, 9.21486854553223, 0, 32, UnderRange, 0, 83268e3e 2000
0.7068160, 10.0727558135986, 0, 32, UnderRange, 0, 83268e3e 2000
0.7068672, 10.8785438537598, 0, 32, UnderRange, 0, 83268e3e 2000
0.7069184, 11.5491762161255, 0, 32, UnderRange, 0, 83268e3e 2000
0.7069696, 12.0831022262573, 0, 32, UnderRange, 0, 83268e3e 2000
0.7070208, 12.4828824996948, 0, 32, UnderRange, 0, 83268e3e 2000
0.7070720, 12.7306270599365, 0, 32, UnderRange, 0, 83268e3e 2000
0.7071232, 12.8212738037109, 0, 32, UnderRange, 0, 83268e3e 2000
0.7071744, 12.739520072937, 0, 32, UnderRange, 0, 83268e3e 2000
0.7072256, 12.4930124282837, 0, 32, UnderRange, 0, 83268e3e 2000
0.7072768, 12.1093702316284, 0, 32, UnderRange, 0, 83268e3e 2000
0.7073280, 11.5808897018433, 0, 32, UnderRange, 0, 83268e3e 2000
0.7073792, 10.9157228469849, 0, 32, UnderRange, 0, 83268e3e 2000
0.7074304, 10.1160192489624, 0, 32, UnderRange, 0, 83268e3e 2000
0.7074816, 9.25964450836182, 0, 32, UnderRange, 0, 83268e3e 2000
0.7075328, 8.330322265625, 0, 32, UnderRange, 0, 83268e3e 2000
0.7075840, 7.32991123199463, 0, 32, UnderRange, 0, 83268e3e 2000
0.7076352, 6.31202077865601, 0, 32, UnderRange, 0, 83268e3e 2000
0.7076864, 5.32665872573853, 0, 32, UnderRange, 0, 83268e3e 2000
0.7077376, 4.3457465171814, 0, 32, UnderRange, 0, 83268e3e 2000
0.7077888, 3.42800784111023, 0, 32, UnderRange, 0, 83268e3e 2000
0.7078400, 2.58032274246216, 0, 32, UnderRange, 0, 83268e3e 2000
0.7078912, 1.84482252597809, 0, 32, UnderRange, 0, 83268e3e 2000
0.7079424, 1.26123416423798, 0, 32, UnderRange, 0, 83268e3e 2000
0.7079936, 0.770435869693756, 0, 32, UnderRange, 0, 83268e3e 2000
0.7080448, 0.436051219701767, 0, 32, UnderRange, 0, 83268e3e 2000
0.7080960, 0.294452250003815, 0, 32, UnderRange, 0, 83268e3e 2000
0.7081472, 0.26591745018959, 0, 32, UnderRange, 0, 83268e3e 2000
0.7081984, 0.370597124099731, 0, 32, UnderRange, 0, 83268e3e 2000
0.7082496, 0.712480306625366, 0, 32, UnderRange, 0, 83268e3e 2000
0.7083008, 1.19267892837524, 0, 32, UnderRange, 0, 83268e3e 2000
0.7083520, 1.76599359512329, 0, 32, UnderRange, 0, 83268e3e 2000
0.7084032, 2.48641872406006, 0, 32, UnderRange, 0, 83268e3e 2000
0.7084544, 3.326331615448, 0, 32, UnderRange, 0, 83268e3e 2000
0.7085056, 4.23782873153687, 0, 32, UnderRange, 0, 83268e3e 2000
0.7085568, 5.21130800247192, 0, 32, UnderRange, 0, 83268e3e 2000
0.7086080, 6.15864944458008, 0, 32, UnderRange, 0, 83268e3e 2000
0.7086592, 7.07315683364868, 0, 32, UnderRange, 0, 83268e3e 2000
0.7087104, 8.07704639434814, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
0.7087616, 9.03708648681641, 0, 32, UnderRange, 0, 83268e3e 2000
0.7088128, 9.9039249420166, 0, 32, UnderRange, 0, 83268e3e 2000
0.7088640, 10.7246379852295, 0, 32, UnderRange, 0, 83268e3e 2000
0.7089152, 11.4270362854004, 0, 32, UnderRange, 0, 83268e3e 2000
0.7089664, 11.9897518157959, 0, 32, UnderRange, 0, 83268e3e 2000
0.7090176, 12.4212322235107, 0, 32, UnderRange, 0, 83268e3e 2000
0.7090688, 12.6883068084717, 0, 32, UnderRange, 0, 83268e3e 2000
0.7091200, 12.8179054260254, 0, 32, UnderRange, 0, 83268e3e 2000
0.7091712, 12.7779703140259, 0, 32, UnderRange, 0, 83268e3e 2000
0.7092224, 12.5468845367432, 0, 32, UnderRange, 0, 83268e3e 2000
0.7092736, 12.2042455673218, 0, 32, UnderRange, 0, 83268e3e 2000
0.7093248, 11.6961364746094, 0, 32, UnderRange, 0, 83268e3e 2000
0.7093760, 11.0590553283691, 0, 32, UnderRange, 0, 83268e3e 2000
0.7094272, 10.2812480926514, 0, 32, UnderRange, 0, 83268e3e 2000
0.7094784, 9.4379997253418, 0, 32, UnderRange, 0, 83268e3e 2000
0.7095296, 8.52029323577881, 0, 32, UnderRange, 0, 83268e3e 2000
0.7095808, 7.5311861038208, 0, 32, UnderRange, 0, 83268e3e 2000
0.7096320, 6.52730846405029, 0, 32, UnderRange, 0, 83268e3e 2000
0.7096832, 5.51649332046509, 0, 32, UnderRange, 0, 83268e3e 2000
0.7097344, 4.54614162445068, 0, 32, UnderRange, 0, 83268e3e 2000
0.7097856, 3.60796594619751, 0, 32, UnderRange, 0, 83268e3e 2000
0.7098368, 2.73825430870056, 0, 32, UnderRange, 0, 83268e3e 2000
0.7098880, 1.99121642112732, 0, 32, UnderRange, 0, 83268e3e 2000
0.7099392, 1.37214195728302, 0, 32, UnderRange, 0, 83268e3e 2000
0.7099904, 0.859440922737122, 0, 32, UnderRange, 0, 83268e3e 2000
0.7100416, 0.481713384389877, 0, 32, UnderRange, 0, 83268e3e 2000
0.7100928, 0.309279918670654, 0, 32, UnderRange, 0, 83268e3e 2000
0.7101440, 0.264314830303192, 0, 32, UnderRange, 0, 83268e3e 2000
0.7101952, 0.328961104154587, 0, 32, UnderRange, 0, 83268e3e 2000
0.7102464, 0.641612410545349, 0, 32, UnderRange, 0, 83268e3e 2000
0.7102976, 1.09118509292603, 0, 32, UnderRange, 0, 83268e3e 2000
0.7103488, 1.65310525894165, 0, 32, UnderRange, 0, 83268e3e 2000
0.7104000, 2.3398163318634, 0, 32, UnderRange, 0, 83268e3e 2000
0.7104512, 3.15092062950134, 0, 32, UnderRange, 0, 83268e3e 2000
0.7105024, 4.05286741256714, 0, 32, UnderRange, 0, 83268e3e 2000
0.7105536, 5.02106332778931, 0, 32, UnderRange, 0, 83268e3e 2000
0.7106048, 5.98702383041382, 0, 32, UnderRange, 0, 83268e3e 2000
0.7106560, 6.87698316574097, 0, 32, UnderRange, 0, 83268e3e 2000
0.7107072, 7.87850189208984, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
0.7107584, 8.85378551483154, 0, 32, UnderRange, 0, 83268e3e 2000
0.7108096, 9.73723030090332, 0, 32, UnderRange, 0, 83268e3e 2000
0.7108608, 10.5706415176392, 0, 32, UnderRange, 0, 83268e3e 2000
0.7109120, 11.2936792373657, 0, 32, UnderRange, 0, 83268e3e 2000
0.7109632, 11.8852024078369, 0, 32, UnderRange, 0, 83268e3e 2000
0.7110144, 12.340612411499, 0, 32, UnderRange, 0, 83268e3e 2000
0.7110656, 12.6463775634766, 0, 32, UnderRange, 0, 83268e3e 2000
0.7111168, 12.8037357330322, 0, 32, UnderRange, 0, 83268e3e 2000
0.7111680, 12.7995014190674, 0, 32, UnderRange, 0, 83268e3e 2000
0.7112192, 12.6058292388916, 0, 32, UnderRange, 0, 83268e3e 2000
0.7112704, 12.2829818725586, 0, 32, UnderRange, 0, 83268e3e 2000
0.7113216, 11.8069858551025, 0, 32, UnderRange, 0, 83268e3e 2000
0.7113728, 11.1944589614868, 0, 32, UnderRange, 0, 83268e3e 2000
0.7114240, 10.4489908218384, 0, 32, UnderRange, 0, 83268e3e 2000
0.7114752, 9.61468124389648, 0, 32, UnderRange, 0, 83268e3e 2000
0.7115264, 8.71004962921143, 0, 32, UnderRange, 0, 83268e3e 2000
0.7115776, 7.72960710525513, 0, 32, UnderRange, 0, 83268e3e 2000
0.7116288, 6.72722816467285, 0, 32, UnderRange, 0, 83268e3e 2000
0.7116800, 5.71243190765381, 0, 32, UnderRange, 0, 83268e3e 2000
0.7117312, 4.73122644424438, 0, 32, UnderRange, 0, 83268e3e 2000
0.7117824, 3.79178714752197, 0, 32, UnderRange, 0, 83268e3e 2000
0.7118336, 2.90076589584351, 0, 32, UnderRange, 0, 83268e3e 2000
0.7118848, 2.12645030021667, 0, 32, UnderRange, 0, 83268e3e 2000
0.7119360, 1.48382496833801, 0, 32, UnderRange, 0, 83268e3e 2000
0.7119872, 0.949403643608093, 0, 32, UnderRange, 0, 83268e3e 2000
0.7120384, 0.544945955276489, 0, 32, UnderRange, 0, 83268e3e 2000
0.7120896, 0.33174940943718, 0, 32, UnderRange, 0, 83268e3e 2000
0.7121408, 0.272575587034225, 0, 32, UnderRange, 0, 83268e3e 2000
0.7121920, 0.294823586940765, 0, 32, UnderRange, 0, 83268e3e 2000
0.7122432, 0.568464338779449, 0, 32, UnderRange, 0, 83268e3e 2000
0.7122944, 0.987652003765106, 0, 32, UnderRange, 0, 83268e3e 2000
0.7123456, 1.52934384346008, 0, 32, UnderRange, 0, 83268e3e 2000
0.7123968, 2.19036030769348, 0, 32, UnderRange, 0, 83268e3e 2000
0.7124480, 2.96925568580627, 0, 32, UnderRange, 0, 83268e3e 2000
0.7124992, 3.87601041793823, 0, 32, UnderRange, 0, 83268e3e 2000
0.7125504, 4.82078552246094, 0, 32, UnderRange, 0, 83268e3e 2000
0.7126016, 5.80305957794189, 0, 32, UnderRange, 0, 83268e3e 2000
0.7126528, 6.68903827667236, 0, 32, UnderRange, 0, 83268e3e 2000
0.7127040, 7.67645263671875, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
0.7127552, 8.66572952270508, 0, 32, UnderRange, 0, 83268e3e 2000
0.7128064, 9.57804870605469, 0, 32, UnderRange, 0, 83268e3e 2000
0.7128576, 10.4071006774902, 0, 32, UnderRange, 0, 83268e3e 2000
0.7129088, 11.166145324707, 0, 32, UnderRange, 0, 83268e3e 2000
0.7129600, 11.7800731658936, 0, 32, UnderRange, 0, 83268e3e 2000
0.7130112, 12.2656993865967, 0, 32, UnderRange, 0, 83268e3e 2000
0.7130624, 12.5916204452515, 0, 32, UnderRange, 0, 83268e3e 2000
0.7131136, 12.7947454452515, 0, 32, UnderRange, 0, 83268e3e 2000
0.7131648, 12.8115406036377, 0, 32, UnderRange, 0, 83268e3e 2000
0.7132160, 12.6677131652832, 0, 32, UnderRange, 0, 83268e3e 2000
0.7132672, 12.362847328186, 0, 32, UnderRange, 0, 83268e3e 2000
0.7133184, 11.9095935821533, 0, 32, UnderRange, 0, 83268e3e 2000
0.7133696, 11.3297252655029, 0, 32, UnderRange, 0, 83268e3e 2000
0.7134208, 10.6106948852539, 0, 32, UnderRange, 0, 83268e3e 2000
0.7134720, 9.7824239730835, 0, 32, UnderRange, 0, 83268e3e 2000
0.7135232, 8.90212535858154, 0, 32, UnderRange, 0, 83268e3e 2000
0.7135744, 7.93003416061401, 0, 32, UnderRange, 0, 83268e3e 2000
0.7136256, 6.93030691146851, 0, 32, UnderRange, 0, 83268e3e 2000
0.7136768, 5.90740013122559, 0, 32, UnderRange, 0, 83268e3e 2000
0.7137280, 4.93044233322144, 0, 32, UnderRange, 0, 83268e3e 2000
0.7137792, 3.9728786945343, 0, 32, UnderRange, 0, 83268e3e 2000
0.7138304, 3.07172679901123, 0, 32, UnderRange, 0, 83268e3e 2000
0.7138816, 2.27683138847351, 0, 32, UnderRange, 0, 83268e3e 2000
0.7139328, 1.59889566898346, 0, 32, UnderRange, 0, 83268e3e 2000
0.7139840, 1.04748380184174, 0, 32, UnderRange, 0, 83268e3e 2000
0.7140352, 0.610478222370148, 0, 32, UnderRange, 0, 83268e3e 2000
0.7140864, 0.356420934200287, 0, 32, UnderRange, 0, 83268e3e 2000
0.7141376, 0.276028424501419, 0, 32, UnderRange, 0, 83268e3e 2000
0.7141888, 0.274842709302902, 0, 32, UnderRange, 0, 83268e3e 2000
0.7142400, 0.493309676647186, 0, 32, UnderRange, 0, 83268e3e 2000
0.7142912, 0.893624007701874, 0, 32, UnderRange, 0, 83268e3e 2000
