Meter S/N:, "Proto"
Sensor, Thermo, Single, UV Puck, PM-Pro 150HD
Date, 10/18/2018 1:52:46 PM
Units, W
Timestamp, Measurement, Sequence, Flags, FlagsInterpreted, Period
0.494,1192,0,0,0,0
0.495,1145,0,0,0,0
0.496,1161,0,0,0,0
0.497,1170,0,0,0,0
0.498,1144,0,0,0,0
0.499,1152,0,0,0,0
0.5,1186,0,0,0,0
0.501,1139,0,0,0,0
0.502,1186,0,0,0,0
0.503,1180,0,0,0,0
0.504,1138,0,0,0,0
0.505,1192,0,0,0,0
0.506,1195,0,0,0,0
0.507,1132,0,0,0,0
0.508,1186,0,0,0,0
0.509,1192,0,0,0,0
0.51,1138,0,0,0,0
0.511,1188,0,0,0,0
0.512,1149,0,0,0,0
0.513,1156,0,0,0,0
0.514,1201,0,0,0,0
0.515,1141,0,0,0,0
0.516,1152,0,0,0,0
0.517,1177,0,0,0,0
0.518,1146,0,0,0,0
0.519,1176,0,0,0,0
0.52,1144,0,0,0,0
0.521,1141,0,0,0,0
0.522,1177,0,0,0,0
0.523,1177,0,0,0,0
0.524,1137,0,0,0,0
0.525,1156,0,0,0,0
0.526,1156,0,0,0,0
0.527,1152,0,0,0,0
0.528,1186,0,0,0,0
0.529,1169,0,0,0,0
0.53,1147,0,0,0,0
0.531,1188,0,0,0,0
0.532,1163,0,0,0,0
0.533,1164,0,0,0,0
0.534,1171,0,0,0,0
0.535,1150,0,0,0,0
0.536,1159,0,0,0,0
0.537,1148,0,0,0,0
0.538,1160,0,0,0,0
0.539,1188,0,0,0,0
0.54,1168,0,0,0,0
0.541,1136,0,0,0,0
0.542,1154,0,0,0,0
0.543,1154,0,0,0,0
0.544,1157,0,0,0,0
0.545,1154,0,0,0,0
0.546,1194,0,0,0,0
0.547,1166,0,0,0,0
0.548,1184,0,0,0,0
0.549,1153,0,0,0,0
0.55,1159,0,0,0,0
0.551,1146,0,0,0,0
0.552,1160,0,0,0,0
0.553,1136,0,0,0,0
0.554,1153,0,0,0,0
0.555,1151,0,0,0,0
0.556,1142,0,0,0,0
0.557,1174,0,0,0,0
0.558,1176,0,0,0,0
0.559,1157,0,0,0,0
0.56,1159,0,0,0,0
0.561,1168,0,0,0,0
0.562,1144,0,0,0,0
0.563,1151,0,0,0,0
0.564,1184,0,0,0,0
0.565,1172,0,0,0,0
0.566,1163,0,0,0,0
0.567,1163,0,0,0,0
0.568,1136,0,0,0,0
